STU_ID_PROXY,COURSE_CREDITS_REQ_bach,FACULTY_CODE_bach,LOCATION_CODE_bach,STUDY_YEAR_bach,N_SUBJECTS_bach,CODE_DESCR_bach,top5_bach_bach,COURSE_CODE,COURSE_CREDITS_REQ_mast,FACULTY_CODE_mast,LOCATION_CODE_mast,STUDY_YEAR_mast,N_SUBJECTS_mast,CODE_DESCR_mast,IS_GENDER_MALE,AGE_BAND,STATE,IS_INTERNATIONAL,HOME_LANGUAGE,ATAR_BAND,LANGUAGE_TEST_TYPE,LANGUAGE_TEST_SCORE
153757,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
59394,300.0,300,U,2015,7,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
95093,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2017.0,8.0,Master of Finance,0,19,,1,English,,Not Entered, 
95162,300.0,300,U,2015,7,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
168616,100.0,300,U,2015,8,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,18,,1,Not English,,Not Entered, 
94169,300.0,100,U,2015,4,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,Not English,,Not Entered, 
135774,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,19,,1,English,,Not Entered, 
94154,300.0,603,U,2015,7,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,5.0,Master of Engineering,1,19,ACT,1,Not English,Band7 - 99.90+,Not Entered, 
168609,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
94115,100.0,603,U,2015,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,22-24,,0,English,,Not Entered, 
135635,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
153369,300.0,603,U,2015,5,Bachelor of Science,BSC,,,,,,,,1,18,,1,English,,Not Entered, 
135613,300.0,300,U,2015,2,Bachelor of Commerce,BOC,,,,,,,,0,<18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
168554,300.0,702,U,2015,8,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
135610,300.0,702,U,2015,1,Bachelor of Environments,BOE,MC-URPL,200.0,702.0,U,2017.0,7.0,Master of Urban Planning,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
168552,300.0,603,U,2015,5,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
59671,100.0,603,U,2015,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,1,18,VIC,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
137870,300.0,702,U,2015,7,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
152998,100.0,100,U,2015,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
154313,300.0,603,U,2015,6,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,7.0,Master of Engineering,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
167817,300.0,500,U,2015,4,Bachelor of Biomedicine,BOB,,,,,,,,0,<18,WA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
63473,300.0,603,U,2015,6,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
97957,300.0,100,U,2015,5,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
140035,300.0,100,U,2015,8,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2017.0,4.0,Master of Teaching (Secondary),0,18,,0,English,,Not Entered, 
140050,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,1,18,,1,Not English,,Not Entered, 
63532,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
63548,300.0,603,U,2015,4,Bachelor of Science,BSC,,,,,,,,0,19,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
167103,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,19,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
129934,300.0,300,U,2015,10,Bachelor of Commerce,BOC,,,,,,,,1,18,TAS,0,English,Band5 - 95.00 - 97.95,Not Entered, 
167087,300.0,300,U,2015,9,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
63616,300.0,300,U,2015,1,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
129899,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
91947,300.0,100,U,2015,8,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2018.0,4.0,Master of Teaching (Secondary),0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
91925,300.0,603,U,2015,6,Bachelor of Science,BSC,,,,,,,,1,19,VIC,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
97961,300.0,603,U,2015,4,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,,Not Entered, 
140105,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
91917,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-TEACHSA,200.0,460.0,U,2018.0,7.0,Master of Teaching (Secondary),0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
91910,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,,1,English,,Not Entered, 
129778,300.0,100,U,2015,1,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
91903,300.0,300,U,2015,9,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
63663,100.0,300,U,2015,7,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,18,,1,Not English,,Not Entered, 
63692,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
167057,300.0,702,U,2015,7,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2017.0,4.0,Master of Architecture,1,22-24,,1,English,,Not Entered, 
140178,300.0,702,U,2015,5,Bachelor of Environments,BOE,,,,,,,,0,20-21,NSW,0,English,Band5 - 95.00 - 97.95,Not Entered, 
167033,100.0,603,U,2015,5,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,25-29,VIC,0,English,,Not Entered, 
63741,300.0,100,U,2015,7,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
129712,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,<18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
92034,300.0,702,U,2015,2,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2019.0,4.0,Master of Architecture,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
140025,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,Not English,,Not Entered, 
140023,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
167152,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,19,,1,English,,Not Entered, 
167273,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
97616,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2019.0,3.0,Doctor of Medicine,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
97635,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
130380,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
130377,300.0,603,U,2015,3,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
167234,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,1,<18,WA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
130319,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,18,QLD,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
152452,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,<18,VIC,1,English,Band3 - 85.00 - 89.95,Not Entered, 
97681,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2017.0,8.0,Master of Engineering,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
130310,300.0,603,U,2015,4,Bachelor of Science,BSC,,,,,,,,1,22-24,,1,Not English,,Not Entered, 
130297,100.0,603,U,2015,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,20-21,,1,English,,Not Entered, 
97693,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,,1,Not English,,Not Entered, 
130286,300.0,603,U,2015,9,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
140213,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
130281,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-SPCHPTH,200.0,500.0,U,2017.0,9.0,Master of Speech Pathology,0,<18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
92096,300.0,300,U,2015,1,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
154736,300.0,100,U,2015,4,Bachelor of Arts,BOA,,,,,,,,0,<18,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
139990,300.0,603,U,2015,9,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
140001,300.0,702,U,2015,5,Bachelor of Environments,BOE,,,,,,,,1,<18,WA,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
68657,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
97695,300.0,500,U,2015,9,Bachelor of Biomedicine,BOB,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
130143,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2017.0,8.0,Master of Finance,1,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
97780,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2019.0,3.0,Doctor of Medicine,0,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
130129,100.0,100,U,2015,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
97784,300.0,603,U,2015,4,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
63415,300.0,603,U,2015,3,Bachelor of Science,BSC,MC-SCIZOO,200.0,603.0,U,2017.0,3.0,Master of Science (Zoology),0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
63431,300.0,100,U,2015,4,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,Not Entered, 
140022,300.0,300,U,2015,7,Bachelor of Commerce,BOC,,,,,,,,0,<18,,0,English,,Not Entered, 
63443,300.0,100,U,2015,2,Bachelor of Arts,BOA,MC-MGMTFIN,200.0,300.0,U,2018.0,4.0,Master of Management (Finance),0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
130278,300.0,300,U,2015,11,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
167279,300.0,100,U,2015,6,Bachelor of Arts,BOA,,,,,,,,0,18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
129668,300.0,100,U,2015,4,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,Not Entered, 
98013,300.0,100,U,2015,10,Bachelor of Arts,BOA,,,,,,,,0,18,,1,English,,Not Entered, 
129167,100.0,603,U,2015,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
154926,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-TEACHEC,200.0,460.0,U,2018.0,5.0,Master of Teaching (Early Childhood),0,18,,1,English,,Not Entered, 
154959,300.0,603,U,2015,5,Bachelor of Science,BSC,MC-DPHYSIO,300.0,500.0,U,2018.0,7.0,Doctor of Physiotherapy,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
91670,300.0,702,U,2015,6,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2017.0,6.0,Master of Engineering,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
64308,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
166703,300.0,603,U,2015,1,Bachelor of Science,BSC,,,,,,,,0,<18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
129074,100.0,500,U,2015,4,Bachelor of Biomedicine (Degree with Honours),BOB,,,,,,,,1,18,NSW,0,English,Band4 - 90.00 - 94.95,Not Entered, 
91655,300.0,300,U,2015,9,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,1,English,Band4 - 90.00 - 94.95,Not Entered, 
129071,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
166650,300.0,100,U,2015,1,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
64425,300.0,100,U,2015,5,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
98158,300.0,300,U,2015,2,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
129041,300.0,100,U,2015,2,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Tertiary English, 
91609,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
98172,300.0,702,U,2015,7,Bachelor of Environments,BOE,,,,,,,,0,19,,1,Not English,,Not Entered, 
64604,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,,1,Not English,,Not Entered, 
98185,300.0,100,U,2015,6,Bachelor of Arts,BOA,MC-SCIMAT,200.0,603.0,U,2018.0,2.0,Master of Science (Mathematics and Statistics),1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
91574,300.0,603,U,2015,10,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,8.0,Master of Engineering,1,18,VIC,1,English,Band4 - 90.00 - 94.95,Not Entered, 
98196,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,1,<18,,1,English,,Not Entered, 
98211,300.0,100,U,2015,4,Bachelor of Arts,BOA,,,,,,,,0,20-21,QLD,0,English,Band5 - 95.00 - 97.95,Not Entered, 
166556,300.0,702,U,2015,7,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
128899,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-SCICHE,200.0,603.0,U,2017.0,4.0,Master of Science (Chemistry),0,<18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
128884,300.0,300,U,2015,4,Bachelor of Commerce,BOC,MC-TEACHEC,200.0,460.0,U,2017.0,4.0,Master of Teaching (Early Childhood),0,18,VIC,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
166545,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
64794,100.0,603,U,2015,6,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,22-24,,0,English,,Not Entered, 
129185,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
152253,100.0,100,U,2015,6,Bachelor of Arts (Degree with Honours),BOA,MC-TEACHSA,200.0,460.0,U,2019.0,9.0,Master of Teaching (Secondary),1,18,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
140382,300.0,100,U,2015,7,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
129605,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
129557,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,<18,VIC,0,Not English,Band1 - <80,Not Entered, 
129527,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,8.0,Master of Engineering,1,18,,1,English,,Not Entered, 
129509,300.0,603,U,2015,2,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2019.0,1.0,Doctor of Dental Surgery,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
98035,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2018.0,1.0,Doctor of Veterinary Medicine,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
129482,300.0,603,U,2015,3,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,,Not Entered, 
64042,300.0,300,U,2015,6,Bachelor of Commerce,BOC,,,,,,,,0,18,,0,Not English,,Not Entered, 
140247,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,,1,English,,, 
154920,300.0,702,U,2015,8,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2018.0,3.0,Master of Engineering,1,20-21,VIC,0,Not English,Band1 - <80,Not Entered, 
129416,300.0,702,U,2015,5,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2017.0,6.0,Master of Architecture,1,18,,0,Not English,Band1 - <80,Not Entered, 
98086,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
98091,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,0,18,ACT,0,English,Band4 - 90.00 - 94.95,Not Entered, 
129300,300.0,603,U,2015,8,Bachelor of Science,BSC,,,,,,,,1,18,,1,Not English,,Not Entered, 
140219,300.0,100,U,2015,8,Bachelor of Arts,BOA,MC-TESOLB,100.0,460.0,U,2017.0,2.0,Master of TESOL (Stream B),0,18,QLD,0,English,Band4 - 90.00 - 94.95,Not Entered, 
154925,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-SCIMAT,200.0,603.0,U,2017.0,7.0,Master of Science (Mathematics and Statistics),1,<18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
64099,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-PROP,300.0,702.0,U,2017.0,7.0,Master of Property,0,<18,WA,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
91730,300.0,500,U,2015,9,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2019.0,3.0,Doctor of Medicine,0,18,,0,English,Band7 - 99.90+,Not Entered, 
64124,300.0,702,U,2015,7,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2018.0,6.0,Master of Architecture,1,<18,,1,Not English,,Not Entered, 
140358,300.0,100,U,2015,8,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2018.0,7.0,Master of Teaching (Secondary),0,19,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
129268,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,4.0,Master of Engineering,1,19,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
64204,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-DVETMED,400.0,251.0,U,2018.0,1.0,Doctor of Veterinary Medicine,0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
98098,300.0,603,U,2015,6,Bachelor of Science,BSC,,,,,,,,1,18,WA,0,English,Band3 - 85.00 - 89.95,Not Entered, 
129267,300.0,300,U,2015,2,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,3.0,Juris Doctor,0,<18,QLD,0,English,Band6 - 98.00 - 99.85,Not Entered, 
166737,300.0,100,U,2015,2,Bachelor of Arts,BOA,,,,,,,,1,30+,,0,English,,Not Entered, 
129241,300.0,300,U,2015,4,Bachelor of Commerce,BOC,MC-MGMTMKT,200.0,300.0,U,2018.0,4.0,Master of Management (Marketing),0,19,,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
98124,300.0,500,U,2015,1,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
64223,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,,1,Not English,,Not Entered, 
166800,300.0,300,U,2015,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,3.0,Juris Doctor,1,18,,0,English,,Not Entered, 
63080,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
130499,300.0,100,U,2015,9,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2018.0,8.0,Juris Doctor,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
130511,300.0,603,U,2015,2,Bachelor of Science,BSC,,,,,,,,0,18,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
92784,300.0,100,U,2015,7,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
96630,300.0,100,U,2015,3,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
167606,300.0,100,U,2015,7,Bachelor of Arts,BOA,,,,,,,,0,18,,1,Not English,,Not Entered, 
131956,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,1,19,,1,Not English,,Not Entered, 
131921,300.0,100,U,2015,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
131920,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,MC-DPHYSIO,300.0,500.0,U,2018.0,7.0,Doctor of Physiotherapy,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
62153,300.0,603,U,2015,1,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,2.0,Master of Engineering,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
131905,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,1.0,Master of Engineering,1,19,,1,Not English,,Not Entered, 
167570,300.0,603,U,2015,6,Bachelor of Science,BSC,,,,,,,,1,22-24,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
92748,300.0,300,U,2015,3,Bachelor of Commerce,BOC,,,,,,,,0,19,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
96665,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-DDENSUR,400.0,500.0,U,2019.0,1.0,Doctor of Dental Surgery,0,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
154482,300.0,603,U,2015,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,6.0,Master of Engineering,1,18,QLD,0,English,Band7 - 99.90+,Not Entered, 
92721,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
96667,300.0,603,U,2015,4,Bachelor of Science,BSC,,,,,,,,0,19,,1,English,,Not Entered, 
167569,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
131831,300.0,500,U,2015,6,Bachelor of Biomedicine,BOB,MC-DOPTOM,400.0,500.0,U,2019.0,1.0,Doctor of Optometry,1,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
152895,300.0,300,U,2015,4,Bachelor of Commerce,BOC,,,,,,,,1,19,,1,English,,Not Entered, 
92681,300.0,603,U,2015,3,Bachelor of Science,BSC,MC-TEACHSA,200.0,460.0,U,2018.0,2.0,Master of Teaching (Secondary),1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
92658,100.0,603,U,2015,6,Bachelor of Science (Degree with Honours),BSC,244CW,200.0,500.0,U,2017.0,7.0,Master of Public Health,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
139463,300.0,500,U,2015,5,Bachelor of Biomedicine,BOB,MC-TEACHEC,200.0,460.0,U,2018.0,9.0,Master of Teaching (Early Childhood),0,18,,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
167546,300.0,100,U,2015,10,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2017.0,4.0,Master of Teaching (Secondary),1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
131632,300.0,603,U,2015,10,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2017.0,6.0,Master of Engineering,1,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
62339,300.0,100,U,2015,2,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
131631,300.0,500,U,2015,8,Bachelor of Biomedicine,BOB,,,,,,,,0,19,,1,English,,IELTS,8.5
62358,300.0,100,U,2015,6,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2018.0,8.0,Juris Doctor,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
96886,300.0,500,U,2015,5,Bachelor of Biomedicine,BOB,MC-DMED,400.0,500.0,U,2019.0,3.0,Doctor of Medicine,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
62362,100.0,500,U,2015,4,Bachelor of Biomedicine (Degree with Honours),BOB,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
131977,300.0,300,U,2015,8,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,Not English,,Not Entered, 
152933,300.0,300,U,2015,9,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
132021,300.0,702,U,2015,3,Bachelor of Environments,BOE,,,,,,,,1,19,,1,Not English,,Not Entered, 
